backswing,vp,trial_number,session,block
False,vp11,20,_Session2_d02_,b01
True,vp11,20,_Session3_d03_,b01
False,vp11,210,_Session1_d01_,b03
False,vp11,210,_Session2_d02_,b05
False,vp11,210,_Session3_d03_,b05
False,vp11,211,_Session1_d01_,b03
False,vp11,211,_Session2_d02_,b05
False,vp11,211,_Session3_d03_,b05
False,vp11,212,_Session1_d01_,b03
False,vp11,212,_Session2_d02_,b05
False,vp11,212,_Session3_d03_,b05
False,vp11,213,_Session1_d01_,b03
False,vp11,213,_Session2_d02_,b05
False,vp11,213,_Session3_d03_,b05
False,vp11,214,_Session1_d01_,b03
False,vp11,214,_Session2_d02_,b05
False,vp11,214,_Session3_d03_,b05
False,vp11,215,_Session1_d01_,b03
False,vp11,215,_Session2_d02_,b05
False,vp11,216,_Session1_d01_,b03
False,vp11,216,_Session2_d02_,b05
False,vp11,216,_Session3_d03_,b05
False,vp11,217,_Session1_d01_,b03
False,vp11,217,_Session2_d02_,b05
False,vp11,217,_Session3_d03_,b05
False,vp11,218,_Session1_d01_,b03
False,vp11,218,_Session2_d02_,b05
False,vp11,218,_Session3_d03_,b05
False,vp11,219,_Session2_d02_,b05
False,vp11,219,_Session3_d03_,b05
False,vp11,21,_Session1_d01_,fam01
False,vp11,21,_Session2_d02_,b01
False,vp11,21,_Session3_d03_,b01
False,vp11,220,_Session1_d01_,b03
False,vp11,220,_Session2_d02_,b05
False,vp11,220,_Session3_d03_,b05
False,vp11,221,_Session1_d01_,b03
False,vp11,221,_Session2_d02_,b05
False,vp11,221,_Session3_d03_,b05
False,vp11,222,_Session1_d01_,b03
False,vp11,222,_Session2_d02_,b05
False,vp11,222,_Session3_d03_,b05
False,vp11,223,_Session1_d01_,b03
False,vp11,223,_Session2_d02_,b05
False,vp11,223,_Session3_d03_,b05
False,vp11,224,_Session1_d01_,b03
False,vp11,224,_Session2_d02_,b05
False,vp11,224,_Session3_d03_,b05
False,vp11,225,_Session1_d01_,b03
False,vp11,225,_Session2_d02_,b05
False,vp11,225,_Session3_d03_,b05
False,vp11,226,_Session2_d02_,b05
False,vp11,226,_Session3_d03_,b05
False,vp11,227,_Session1_d01_,b03
False,vp11,227,_Session2_d02_,b05
False,vp11,228,_Session1_d01_,b03
False,vp11,228,_Session2_d02_,b05
False,vp11,228,_Session3_d03_,b05
False,vp11,229,_Session1_d01_,b03
False,vp11,229,_Session2_d02_,b05
False,vp11,229,_Session3_d03_,b05
False,vp11,22,_Session1_d01_,fam01
False,vp11,22,_Session2_d02_,b01
False,vp11,22,_Session3_d03_,b01
False,vp11,230,_Session2_d02_,b05
False,vp11,230,_Session3_d03_,b05
False,vp11,231,_Session1_d01_,b03
False,vp11,231,_Session2_d02_,b05
False,vp11,231,_Session3_d03_,b05
False,vp11,232,_Session1_d01_,b03
False,vp11,232,_Session2_d02_,b05
False,vp11,232,_Session3_d03_,b05
False,vp11,233,_Session2_d02_,b05
False,vp11,234,_Session1_d01_,b03
False,vp11,234,_Session2_d02_,b05
False,vp11,234,_Session3_d03_,b05
False,vp11,235,_Session1_d01_,b03
False,vp11,235,_Session2_d02_,b05
False,vp11,235,_Session3_d03_,b05
False,vp11,236,_Session1_d01_,b03
False,vp11,236,_Session2_d02_,b05
False,vp11,237,_Session1_d01_,b03
False,vp11,237,_Session2_d02_,b05
False,vp11,237,_Session3_d03_,b05
False,vp11,238,_Session1_d01_,b03
False,vp11,238,_Session2_d02_,b05
False,vp11,238,_Session3_d03_,b05
False,vp11,239,_Session1_d01_,b03
False,vp11,239,_Session2_d02_,b05
False,vp11,239,_Session3_d03_,b05
False,vp11,23,_Session1_d01_,fam01
False,vp11,23,_Session2_d02_,b01
False,vp11,240,_Session1_d01_,b04
False,vp11,240,_Session2_d02_,b06
False,vp11,240,_Session3_d03_,b06
False,vp11,241,_Session1_d01_,b04
False,vp11,241,_Session2_d02_,b06
False,vp11,241,_Session3_d03_,b06
False,vp11,242,_Session1_d01_,b04
False,vp11,242,_Session2_d02_,b06
False,vp11,243,_Session2_d02_,b06
False,vp11,243,_Session3_d03_,b06
False,vp11,244,_Session1_d01_,b04
False,vp11,244,_Session2_d02_,b06
False,vp11,244,_Session3_d03_,b06
False,vp11,245,_Session1_d01_,b04
False,vp11,245,_Session3_d03_,b06
False,vp11,246,_Session1_d01_,b04
False,vp11,246,_Session2_d02_,b06
False,vp11,246,_Session3_d03_,b06
False,vp11,247,_Session1_d01_,b04
False,vp11,247,_Session2_d02_,b06
False,vp11,247,_Session3_d03_,b06
False,vp11,248,_Session1_d01_,b04
False,vp11,248,_Session2_d02_,b06
False,vp11,249,_Session1_d01_,b04
False,vp11,249,_Session2_d02_,b06
False,vp11,249,_Session3_d03_,b06
False,vp11,24,_Session2_d02_,b01
False,vp11,24,_Session3_d03_,b01
False,vp11,250,_Session1_d01_,b04
False,vp11,250,_Session2_d02_,b06
False,vp11,250,_Session3_d03_,b06
False,vp11,251,_Session1_d01_,b04
False,vp11,251,_Session2_d02_,b06
False,vp11,251,_Session3_d03_,b06
False,vp11,252,_Session1_d01_,b04
False,vp11,252,_Session2_d02_,b06
False,vp11,252,_Session3_d03_,b06
False,vp11,253,_Session1_d01_,b04
False,vp11,253,_Session2_d02_,b06
False,vp11,253,_Session3_d03_,b06
False,vp11,254,_Session1_d01_,b04
False,vp11,254,_Session2_d02_,b06
False,vp11,255,_Session1_d01_,b04
False,vp11,255,_Session2_d02_,b06
False,vp11,255,_Session3_d03_,b06
False,vp11,256,_Session1_d01_,b04
False,vp11,256,_Session2_d02_,b06
False,vp11,256,_Session3_d03_,b06
False,vp11,257,_Session1_d01_,b04
False,vp11,257,_Session2_d02_,b06
False,vp11,258,_Session1_d01_,b04
False,vp11,258,_Session2_d02_,b06
False,vp11,258,_Session3_d03_,b06
False,vp11,259,_Session1_d01_,b04
False,vp11,259,_Session2_d02_,b06
False,vp11,259,_Session3_d03_,b06
False,vp11,25,_Session1_d01_,fam01
False,vp11,25,_Session2_d02_,b01
False,vp11,25,_Session3_d03_,b01
False,vp11,260,_Session1_d01_,b04
True,vp11,260,_Session2_d02_,b06
False,vp11,261,_Session2_d02_,b06
False,vp11,261,_Session3_d03_,b06
False,vp11,262,_Session1_d01_,b04
False,vp11,262,_Session2_d02_,b06
False,vp11,262,_Session3_d03_,b06
False,vp11,263,_Session1_d01_,b04
False,vp11,263,_Session2_d02_,b06
False,vp11,263,_Session3_d03_,b06
False,vp11,264,_Session2_d02_,b06
False,vp11,264,_Session3_d03_,b06
False,vp11,265,_Session1_d01_,b04
False,vp11,265,_Session2_d02_,b06
False,vp11,265,_Session3_d03_,b06
False,vp11,266,_Session1_d01_,b04
False,vp11,266,_Session2_d02_,b06
False,vp11,267,_Session1_d01_,b04
False,vp11,267,_Session2_d02_,b06
False,vp11,267,_Session3_d03_,b06
False,vp11,268,_Session1_d01_,b04
False,vp11,268,_Session2_d02_,b06
False,vp11,269,_Session1_d01_,b04
False,vp11,269,_Session2_d02_,b06
False,vp11,26,_Session1_d01_,fam01
False,vp11,26,_Session2_d02_,b01
False,vp11,270,_Session1_d01_,b04
False,vp11,270,_Session2_d02_,b06
False,vp11,270,_Session3_d03_,b06
False,vp11,271,_Session2_d02_,b06
False,vp11,271,_Session3_d03_,b06
False,vp11,272,_Session1_d01_,b04
False,vp11,272,_Session2_d02_,b06
False,vp11,273,_Session1_d01_,b04
False,vp11,273,_Session2_d02_,b06
False,vp11,273,_Session3_d03_,b06
False,vp11,274,_Session1_d01_,b04
False,vp11,274,_Session2_d02_,b06
False,vp11,274,_Session3_d03_,b06
False,vp11,275,_Session1_d01_,b04
False,vp11,275,_Session2_d02_,b06
False,vp11,276,_Session1_d01_,b04
False,vp11,276,_Session2_d02_,b06
False,vp11,276,_Session3_d03_,b06
False,vp11,277,_Session1_d01_,b04
False,vp11,277,_Session2_d02_,b06
False,vp11,277,_Session3_d03_,b06
False,vp11,278,_Session1_d01_,b04
False,vp11,278,_Session2_d02_,b06
False,vp11,279,_Session1_d01_,b04
False,vp11,279,_Session2_d02_,b06
False,vp11,279,_Session3_d03_,b06
False,vp11,27,_Session1_d01_,fam01
False,vp11,27,_Session2_d02_,b01
False,vp11,27,_Session3_d03_,b01
False,vp11,280,_Session1_d01_,b04
False,vp11,280,_Session2_d02_,b06
False,vp11,280,_Session3_d03_,b06
False,vp11,281,_Session1_d01_,b04
False,vp11,281,_Session2_d02_,b06
False,vp11,282,_Session1_d01_,b04
False,vp11,282,_Session2_d02_,b06
False,vp11,282,_Session3_d03_,b06
False,vp11,283,_Session1_d01_,b04
False,vp11,283,_Session2_d02_,b06
True,vp11,284,_Session1_d01_,b04
False,vp11,284,_Session3_d03_,b06
False,vp11,285,_Session1_d01_,b04
False,vp11,285,_Session2_d02_,b06
False,vp11,285,_Session3_d03_,b06
False,vp11,286,_Session1_d01_,b04
False,vp11,286,_Session2_d02_,b06
False,vp11,287,_Session1_d01_,b04
False,vp11,287,_Session2_d02_,b06
False,vp11,288,_Session2_d02_,b07
False,vp11,288,_Session3_d03_,b07
False,vp11,289,_Session1_d01_,b05
False,vp11,289,_Session2_d02_,b07
False,vp11,289,_Session3_d03_,b07
False,vp11,28,_Session2_d02_,b01
False,vp11,28,_Session3_d03_,b01
False,vp11,290,_Session1_d01_,b05
False,vp11,290,_Session2_d02_,b07
False,vp11,290,_Session3_d03_,b07
False,vp11,291,_Session1_d01_,b05
False,vp11,291,_Session2_d02_,b07
False,vp11,291,_Session3_d03_,b07
False,vp11,292,_Session2_d02_,b07
False,vp11,292,_Session3_d03_,b07
False,vp11,293,_Session1_d01_,b05
False,vp11,293,_Session2_d02_,b07
False,vp11,293,_Session3_d03_,b07
False,vp11,294,_Session1_d01_,b05
False,vp11,294,_Session2_d02_,b07
False,vp11,294,_Session3_d03_,b07
False,vp11,295,_Session1_d01_,b05
False,vp11,295,_Session2_d02_,b07
False,vp11,295,_Session3_d03_,b07
False,vp11,296,_Session1_d01_,b05
False,vp11,297,_Session1_d01_,b05
False,vp11,297,_Session2_d02_,b07
False,vp11,297,_Session3_d03_,b07
False,vp11,298,_Session1_d01_,b05
False,vp11,298,_Session2_d02_,b07
False,vp11,298,_Session3_d03_,b07
False,vp11,299,_Session1_d01_,b05
False,vp11,299,_Session2_d02_,b07
False,vp11,29,_Session1_d01_,fam01
False,vp11,29,_Session2_d02_,b01
False,vp11,2,_Session1_d01_,fam01
False,vp11,300,_Session1_d01_,b05
False,vp11,300,_Session2_d02_,b07
False,vp11,300,_Session3_d03_,b07
False,vp11,301,_Session1_d01_,b05
False,vp11,301,_Session2_d02_,b07
False,vp11,301,_Session3_d03_,b07
False,vp11,302,_Session1_d01_,b05
False,vp11,302,_Session2_d02_,b07
False,vp11,303,_Session1_d01_,b05
False,vp11,303,_Session2_d02_,b07
False,vp11,303,_Session3_d03_,b07
False,vp11,304,_Session1_d01_,b05
False,vp11,304,_Session2_d02_,b07
False,vp11,304,_Session3_d03_,b07
False,vp11,305,_Session1_d01_,b05
False,vp11,306,_Session1_d01_,b05
False,vp11,306,_Session2_d02_,b07
False,vp11,306,_Session3_d03_,b07
False,vp11,307,_Session1_d01_,b05
False,vp11,307,_Session2_d02_,b07
False,vp11,307,_Session3_d03_,b07
False,vp11,308,_Session1_d01_,b05
False,vp11,308,_Session2_d02_,b07
False,vp11,308,_Session3_d03_,b07
False,vp11,309,_Session1_d01_,b05
False,vp11,309,_Session2_d02_,b07
False,vp11,309,_Session3_d03_,b07
False,vp11,30,_Session1_d01_,fam01
False,vp11,30,_Session2_d02_,b01
False,vp11,30,_Session3_d03_,b01
False,vp11,310,_Session2_d02_,b07
False,vp11,311,_Session1_d01_,b05
False,vp11,311,_Session2_d02_,b07
False,vp11,312,_Session1_d01_,b05
False,vp11,312,_Session2_d02_,b07
False,vp11,312,_Session3_d03_,b07
False,vp11,313,_Session1_d01_,b05
False,vp11,313,_Session2_d02_,b07
False,vp11,313,_Session3_d03_,b07
False,vp11,314,_Session1_d01_,b05
False,vp11,314,_Session2_d02_,b07
False,vp11,315,_Session1_d01_,b05
False,vp11,315,_Session2_d02_,b07
False,vp11,315,_Session3_d03_,b07
False,vp11,316,_Session2_d02_,b07
False,vp11,316,_Session3_d03_,b07
False,vp11,317,_Session1_d01_,b05
False,vp11,317,_Session2_d02_,b07
False,vp11,317,_Session3_d03_,b07
False,vp11,318,_Session1_d01_,b05
False,vp11,318,_Session2_d02_,b07
False,vp11,318,_Session3_d03_,b07
False,vp11,319,_Session1_d01_,b05
False,vp11,319,_Session2_d02_,b07
False,vp11,319,_Session3_d03_,b07
False,vp11,31,_Session2_d02_,b01
False,vp11,31,_Session3_d03_,b01
False,vp11,320,_Session1_d01_,b05
False,vp11,320,_Session2_d02_,b07
False,vp11,320,_Session3_d03_,b07
False,vp11,321,_Session1_d01_,b05
False,vp11,321,_Session2_d02_,b07
False,vp11,321,_Session3_d03_,b07
False,vp11,322,_Session1_d01_,b05
False,vp11,322,_Session2_d02_,b07
False,vp11,322,_Session3_d03_,b07
False,vp11,323,_Session1_d01_,b05
False,vp11,323,_Session2_d02_,b07
False,vp11,324,_Session1_d01_,b05
False,vp11,324,_Session2_d02_,b07
False,vp11,324,_Session3_d03_,b07
False,vp11,325,_Session1_d01_,b05
False,vp11,325,_Session2_d02_,b07
False,vp11,325,_Session3_d03_,b07
False,vp11,326,_Session2_d02_,b07
False,vp11,327,_Session1_d01_,b05
False,vp11,327,_Session2_d02_,b07
False,vp11,327,_Session3_d03_,b07
False,vp11,328,_Session1_d01_,b05
False,vp11,328,_Session2_d02_,b07
False,vp11,328,_Session3_d03_,b07
False,vp11,329,_Session2_d02_,b07
False,vp11,329,_Session3_d03_,b07
False,vp11,32,_Session2_d02_,b01
False,vp11,32,_Session3_d03_,b01
False,vp11,330,_Session1_d01_,b05
False,vp11,330,_Session2_d02_,b07
False,vp11,330,_Session3_d03_,b07
False,vp11,331,_Session1_d01_,b05
False,vp11,331,_Session2_d02_,b07
False,vp11,331,_Session3_d03_,b07
False,vp11,332,_Session1_d01_,b05
False,vp11,332,_Session2_d02_,b07
False,vp11,333,_Session1_d01_,b05
False,vp11,333,_Session2_d02_,b07
False,vp11,333,_Session3_d03_,b07
False,vp11,334,_Session1_d01_,b05
False,vp11,334,_Session2_d02_,b07
False,vp11,334,_Session3_d03_,b07
False,vp11,335,_Session1_d01_,b05
False,vp11,335,_Session2_d02_,b07
False,vp11,336,_Session1_d01_,b06
False,vp11,336,_Session2_d02_,b08
False,vp11,336,_Session3_d03_,b08
False,vp11,337,_Session1_d01_,b06
False,vp11,337,_Session2_d02_,b08
False,vp11,337,_Session3_d03_,b08
False,vp11,338,_Session1_d01_,b06
False,vp11,338,_Session2_d02_,b08
False,vp11,338,_Session3_d03_,b08
False,vp11,339,_Session1_d01_,b06
False,vp11,339,_Session2_d02_,b08
False,vp11,339,_Session3_d03_,b08
False,vp11,33,_Session2_d02_,b01
False,vp11,33,_Session3_d03_,b01
False,vp11,340,_Session2_d02_,b08
False,vp11,340,_Session3_d03_,b08
False,vp11,341,_Session1_d01_,b06
False,vp11,341,_Session2_d02_,b08
False,vp11,342,_Session1_d01_,b06
False,vp11,342,_Session2_d02_,b08
False,vp11,342,_Session3_d03_,b08
False,vp11,343,_Session1_d01_,b06
False,vp11,343,_Session2_d02_,b08
False,vp11,343,_Session3_d03_,b08
False,vp11,344,_Session2_d02_,b08
False,vp11,345,_Session1_d01_,b06
False,vp11,345,_Session2_d02_,b08
False,vp11,345,_Session3_d03_,b08
False,vp11,346,_Session1_d01_,b06
False,vp11,346,_Session2_d02_,b08
False,vp11,346,_Session3_d03_,b08
False,vp11,347,_Session1_d01_,b06
False,vp11,347,_Session2_d02_,b08
False,vp11,348,_Session1_d01_,b06
False,vp11,348,_Session2_d02_,b08
False,vp11,348,_Session3_d03_,b08
False,vp11,349,_Session1_d01_,b06
False,vp11,349,_Session2_d02_,b08
False,vp11,349,_Session3_d03_,b08
False,vp11,34,_Session1_d01_,fam01
False,vp11,34,_Session2_d02_,b01
False,vp11,34,_Session3_d03_,b01
False,vp11,350,_Session1_d01_,b06
False,vp11,350,_Session2_d02_,b08
False,vp11,351,_Session1_d01_,b06
False,vp11,351,_Session2_d02_,b08
False,vp11,351,_Session3_d03_,b08
False,vp11,352,_Session1_d01_,b06
False,vp11,352,_Session2_d02_,b08
False,vp11,352,_Session3_d03_,b08
False,vp11,353,_Session1_d01_,b06
False,vp11,353,_Session2_d02_,b08
False,vp11,354,_Session1_d01_,b06
False,vp11,354,_Session2_d02_,b08
False,vp11,354,_Session3_d03_,b08
False,vp11,355,_Session2_d02_,b08
False,vp11,355,_Session3_d03_,b08
False,vp11,356,_Session1_d01_,b06
False,vp11,356,_Session2_d02_,b08
False,vp11,356,_Session3_d03_,b08
False,vp11,357,_Session1_d01_,b06
False,vp11,357,_Session2_d02_,b08
False,vp11,357,_Session3_d03_,b08
False,vp11,358,_Session2_d02_,b08
False,vp11,358,_Session3_d03_,b08
False,vp11,359,_Session1_d01_,b06
False,vp11,35,_Session1_d01_,fam01
False,vp11,35,_Session2_d02_,b01
False,vp11,360,_Session1_d01_,b06
False,vp11,360,_Session2_d02_,b08
False,vp11,360,_Session3_d03_,b08
False,vp11,361,_Session1_d01_,b06
False,vp11,361,_Session2_d02_,b08
False,vp11,361,_Session3_d03_,b08
False,vp11,362,_Session1_d01_,b06
False,vp11,362,_Session2_d02_,b08
False,vp11,363,_Session1_d01_,b06
False,vp11,363,_Session2_d02_,b08
False,vp11,363,_Session3_d03_,b08
False,vp11,364,_Session1_d01_,b06
False,vp11,364,_Session2_d02_,b08
False,vp11,364,_Session3_d03_,b08
False,vp11,365,_Session1_d01_,b06
False,vp11,365,_Session2_d02_,b08
False,vp11,366,_Session1_d01_,b06
False,vp11,366,_Session2_d02_,b08
False,vp11,366,_Session3_d03_,b08
False,vp11,367,_Session1_d01_,b06
False,vp11,367,_Session2_d02_,b08
False,vp11,367,_Session3_d03_,b08
False,vp11,368,_Session1_d01_,b06
False,vp11,368,_Session2_d02_,b08
False,vp11,369,_Session1_d01_,b06
False,vp11,369,_Session2_d02_,b08
False,vp11,369,_Session3_d03_,b08
False,vp11,36,_Session2_d02_,b01
False,vp11,36,_Session3_d03_,b01
False,vp11,370,_Session1_d01_,b06
False,vp11,370,_Session2_d02_,b08
False,vp11,370,_Session3_d03_,b08
False,vp11,371,_Session2_d02_,b08
False,vp11,372,_Session1_d01_,b06
False,vp11,372,_Session2_d02_,b08
False,vp11,372,_Session3_d03_,b08
False,vp11,373,_Session2_d02_,b08
False,vp11,373,_Session3_d03_,b08
False,vp11,374,_Session1_d01_,b06
False,vp11,374,_Session2_d02_,b08
False,vp11,375,_Session1_d01_,b06
False,vp11,375,_Session2_d02_,b08
False,vp11,375,_Session3_d03_,b08
False,vp11,376,_Session1_d01_,b06
False,vp11,376,_Session2_d02_,b08
False,vp11,376,_Session3_d03_,b08
False,vp11,377,_Session2_d02_,b08
True,vp11,377,_Session3_d03_,b08
False,vp11,378,_Session1_d01_,b06
False,vp11,378,_Session2_d02_,b08
False,vp11,378,_Session3_d03_,b08
False,vp11,379,_Session1_d01_,b06
False,vp11,379,_Session2_d02_,b08
False,vp11,379,_Session3_d03_,b08
False,vp11,37,_Session2_d02_,b01
False,vp11,37,_Session3_d03_,b01
False,vp11,380,_Session1_d01_,b06
False,vp11,380,_Session2_d02_,b08
False,vp11,381,_Session1_d01_,b06
False,vp11,381,_Session2_d02_,b08
False,vp11,381,_Session3_d03_,b08
False,vp11,382,_Session1_d01_,b06
False,vp11,382,_Session2_d02_,b08
False,vp11,382,_Session3_d03_,b08
False,vp11,383,_Session1_d01_,b06
False,vp11,383,_Session2_d02_,b08
False,vp11,384,_Session1_d01_,b07
False,vp11,384,_Session2_d02_,b09
False,vp11,384,_Session3_d03_,b09
False,vp11,385,_Session1_d01_,b07
False,vp11,385,_Session2_d02_,b09
False,vp11,385,_Session3_d03_,b09
False,vp11,386,_Session1_d01_,b07
False,vp11,386,_Session2_d02_,b09
False,vp11,386,_Session3_d03_,b09
False,vp11,387,_Session1_d01_,b07
False,vp11,387,_Session2_d02_,b09
False,vp11,387,_Session3_d03_,b09
False,vp11,388,_Session1_d01_,b07
False,vp11,388,_Session2_d02_,b09
False,vp11,388,_Session3_d03_,b09
False,vp11,389,_Session1_d01_,b07
False,vp11,389,_Session2_d02_,b09
False,vp11,38,_Session2_d02_,b01
True,vp11,38,_Session3_d03_,b01
False,vp11,390,_Session1_d01_,b07
False,vp11,390,_Session2_d02_,b09
False,vp11,390,_Session3_d03_,b09
False,vp11,391,_Session1_d01_,b07
False,vp11,391,_Session2_d02_,b09
False,vp11,391,_Session3_d03_,b09
False,vp11,392,_Session1_d01_,b07
False,vp11,392,_Session2_d02_,b09
False,vp11,393,_Session1_d01_,b07
False,vp11,393,_Session2_d02_,b09
False,vp11,393,_Session3_d03_,b09
False,vp11,394,_Session1_d01_,b07
False,vp11,394,_Session2_d02_,b09
False,vp11,394,_Session3_d03_,b09
False,vp11,395,_Session1_d01_,b07
True,vp11,395,_Session2_d02_,b09
False,vp11,396,_Session1_d01_,b07
False,vp11,396,_Session2_d02_,b09
False,vp11,396,_Session3_d03_,b09
False,vp11,397,_Session1_d01_,b07
False,vp11,397,_Session2_d02_,b09
False,vp11,397,_Session3_d03_,b09
False,vp11,398,_Session1_d01_,b07
False,vp11,398,_Session2_d02_,b09
False,vp11,399,_Session1_d01_,b07
False,vp11,399,_Session2_d02_,b09
False,vp11,399,_Session3_d03_,b09
False,vp11,39,_Session1_d01_,fam01
False,vp11,39,_Session2_d02_,b01
False,vp11,39,_Session3_d03_,b01
False,vp11,3,_Session1_d01_,fam01
False,vp11,3,_Session2_d02_,b01
False,vp11,3,_Session3_d03_,b01
False,vp11,400,_Session1_d01_,b07
False,vp11,400,_Session2_d02_,b09
False,vp11,400,_Session3_d03_,b09
False,vp11,401,_Session1_d01_,b07
False,vp11,401,_Session2_d02_,b09
False,vp11,401,_Session3_d03_,b09
False,vp11,402,_Session1_d01_,b07
False,vp11,402,_Session2_d02_,b09
False,vp11,402,_Session3_d03_,b09
False,vp11,403,_Session1_d01_,b07
False,vp11,403,_Session2_d02_,b09
False,vp11,403,_Session3_d03_,b09
False,vp11,404,_Session1_d01_,b07
False,vp11,404,_Session2_d02_,b09
False,vp11,405,_Session1_d01_,b07
False,vp11,405,_Session2_d02_,b09
False,vp11,405,_Session3_d03_,b09
False,vp11,406,_Session1_d01_,b07
False,vp11,406,_Session2_d02_,b09
False,vp11,406,_Session3_d03_,b09
False,vp11,407,_Session1_d01_,b07
False,vp11,407,_Session2_d02_,b09
False,vp11,408,_Session1_d01_,b07
False,vp11,408,_Session2_d02_,b09
False,vp11,408,_Session3_d03_,b09
False,vp11,409,_Session2_d02_,b09
False,vp11,409,_Session3_d03_,b09
False,vp11,40,_Session1_d01_,fam01
False,vp11,40,_Session2_d02_,b01
False,vp11,40,_Session3_d03_,b01
False,vp11,410,_Session1_d01_,b07
False,vp11,410,_Session2_d02_,b09
False,vp11,411,_Session1_d01_,b07
False,vp11,411,_Session2_d02_,b09
False,vp11,411,_Session3_d03_,b09
False,vp11,412,_Session1_d01_,b07
False,vp11,412,_Session2_d02_,b09
False,vp11,412,_Session3_d03_,b09
False,vp11,413,_Session1_d01_,b07
False,vp11,413,_Session2_d02_,b09
False,vp11,414,_Session1_d01_,b07
False,vp11,414,_Session2_d02_,b09
False,vp11,414,_Session3_d03_,b09
False,vp11,415,_Session1_d01_,b07
False,vp11,415,_Session2_d02_,b09
False,vp11,415,_Session3_d03_,b09
False,vp11,416,_Session1_d01_,b07
False,vp11,416,_Session2_d02_,b09
False,vp11,417,_Session1_d01_,b07
False,vp11,417,_Session2_d02_,b09
False,vp11,417,_Session3_d03_,b09
False,vp11,418,_Session1_d01_,b07
False,vp11,418,_Session2_d02_,b09
False,vp11,418,_Session3_d03_,b09
False,vp11,419,_Session1_d01_,b07
False,vp11,419,_Session2_d02_,b09
False,vp11,419,_Session3_d03_,b09
False,vp11,41,_Session1_d01_,fam01
False,vp11,41,_Session2_d02_,b01
False,vp11,420,_Session1_d01_,b07
False,vp11,420,_Session2_d02_,b09
False,vp11,420,_Session3_d03_,b09
False,vp11,421,_Session2_d02_,b09
False,vp11,421,_Session3_d03_,b09
False,vp11,422,_Session1_d01_,b07
False,vp11,422,_Session2_d02_,b09
False,vp11,423,_Session1_d01_,b07
False,vp11,423,_Session2_d02_,b09
False,vp11,423,_Session3_d03_,b09
False,vp11,424,_Session1_d01_,b07
False,vp11,424,_Session2_d02_,b09
False,vp11,424,_Session3_d03_,b09
False,vp11,425,_Session1_d01_,b07
False,vp11,425,_Session2_d02_,b09
False,vp11,425,_Session3_d03_,b09
False,vp11,426,_Session1_d01_,b07
False,vp11,426,_Session2_d02_,b09
False,vp11,426,_Session3_d03_,b09
False,vp11,427,_Session1_d01_,b07
False,vp11,427,_Session2_d02_,b09
False,vp11,427,_Session3_d03_,b09
False,vp11,428,_Session2_d02_,b09
False,vp11,429,_Session1_d01_,b07
False,vp11,429,_Session2_d02_,b09
False,vp11,429,_Session3_d03_,b09
False,vp11,42,_Session2_d02_,b01
False,vp11,42,_Session3_d03_,b01
False,vp11,430,_Session2_d02_,b09
False,vp11,430,_Session3_d03_,b09
False,vp11,431,_Session1_d01_,b07
False,vp11,431,_Session2_d02_,b09
False,vp11,432,_Session1_d01_,b08
False,vp11,432,_Session2_d02_,b10
False,vp11,432,_Session3_d03_,b10
False,vp11,433,_Session1_d01_,b08
False,vp11,433,_Session3_d03_,b10
False,vp11,434,_Session1_d01_,b08
False,vp11,434,_Session2_d02_,b10
False,vp11,435,_Session1_d01_,b08
False,vp11,435,_Session2_d02_,b10
False,vp11,435,_Session3_d03_,b10
False,vp11,436,_Session1_d01_,b08
False,vp11,436,_Session2_d02_,b10
False,vp11,436,_Session3_d03_,b10
False,vp11,437,_Session1_d01_,b08
True,vp11,437,_Session2_d02_,b10
False,vp11,437,_Session3_d03_,b10
False,vp11,438,_Session1_d01_,b08
False,vp11,438,_Session2_d02_,b10
False,vp11,438,_Session3_d03_,b10
False,vp11,439,_Session1_d01_,b08
False,vp11,439,_Session2_d02_,b10
False,vp11,439,_Session3_d03_,b10
False,vp11,43,_Session1_d01_,fam01
False,vp11,43,_Session2_d02_,b01
False,vp11,43,_Session3_d03_,b01
False,vp11,440,_Session1_d01_,b08
False,vp11,440,_Session2_d02_,b10
False,vp11,441,_Session1_d01_,b08
False,vp11,441,_Session2_d02_,b10
False,vp11,441,_Session3_d03_,b10
False,vp11,442,_Session1_d01_,b08
False,vp11,442,_Session2_d02_,b10
False,vp11,443,_Session1_d01_,b08
False,vp11,443,_Session2_d02_,b10
False,vp11,444,_Session1_d01_,b08
False,vp11,444,_Session2_d02_,b10
False,vp11,444,_Session3_d03_,b10
False,vp11,445,_Session1_d01_,b08
False,vp11,445,_Session2_d02_,b10
False,vp11,445,_Session3_d03_,b10
False,vp11,446,_Session1_d01_,b08
False,vp11,446,_Session2_d02_,b10
False,vp11,447,_Session1_d01_,b08
False,vp11,447,_Session2_d02_,b10
False,vp11,447,_Session3_d03_,b10
False,vp11,448,_Session1_d01_,b08
False,vp11,448,_Session2_d02_,b10
False,vp11,448,_Session3_d03_,b10
False,vp11,449,_Session1_d01_,b08
False,vp11,449,_Session2_d02_,b10
False,vp11,44,_Session1_d01_,fam01
False,vp11,44,_Session2_d02_,b01
True,vp11,44,_Session3_d03_,b01
False,vp11,450,_Session1_d01_,b08
False,vp11,450,_Session2_d02_,b10
False,vp11,450,_Session3_d03_,b10
False,vp11,451,_Session1_d01_,b08
False,vp11,451,_Session2_d02_,b10
False,vp11,451,_Session3_d03_,b10
